	Plate	Well	Well Number	Original Gene Target	Frames	Plate_Map_Name	Gene_Replicate	Site	DNA
912	LT0077_19	A4	4	ENSG00000149503	48	LT0077_19_4	1	1	LT0077_19/LT0077_19_4_48.tif
913	LT0077_19	C1	49	ENSG00000149503	49	LT0077_19_49	1	1	LT0077_19/LT0077_19_49_49.tif
914	LT0077_19	C4	52	ENSG00000149503	37	LT0077_19_52	1	1	LT0077_19/LT0077_19_52_37.tif
915	LT0077_19	N21	333	COPB	59	LT0077_19_333	1	1	LT0077_19/LT0077_19_333_59.tif
916	LT0077_19	N24	336	COPB	42	LT0077_19_336	1	1	LT0077_19/LT0077_19_336_42.tif
917	LT0077_19	P21	381	COPB	49	LT0077_19_381	1	1	LT0077_19/LT0077_19_381_49.tif
918	LT0077_19	P24	384	COPB	34	LT0077_19_384	1	1	LT0077_19/LT0077_19_384_34.tif
919	LT0077_24	A4	4	ENSG00000149503	62	LT0077_24_4	1	1	LT0077_24/LT0077_24_4_62.tif
920	LT0077_24	C1	49	ENSG00000149503	50	LT0077_24_49	1	1	LT0077_24/LT0077_24_49_50.tif
921	LT0077_24	C4	52	ENSG00000149503	33	LT0077_24_52	1	1	LT0077_24/LT0077_24_52_33.tif
922	LT0077_24	N21	333	COPB	34	LT0077_24_333	1	1	LT0077_24/LT0077_24_333_34.tif
923	LT0077_24	N24	336	COPB	31	LT0077_24_336	1	1	LT0077_24/LT0077_24_336_31.tif
924	LT0077_24	P21	381	COPB	41	LT0077_24_381	1	1	LT0077_24/LT0077_24_381_41.tif
925	LT0077_24	P24	384	COPB	31	LT0077_24_384	1	1	LT0077_24/LT0077_24_384_31.tif
926	LT0078_01	A4	4	ENSG00000149503	32	LT0078_01_4	1	1	LT0078_01/LT0078_01_4_32.tif
927	LT0078_01	C1	49	ENSG00000149503	36	LT0078_01_49	1	1	LT0078_01/LT0078_01_49_36.tif
928	LT0078_01	C4	52	ENSG00000149503	31	LT0078_01_52	1	1	LT0078_01/LT0078_01_52_31.tif
929	LT0078_01	N21	333	COPB	36	LT0078_01_333	1	1	LT0078_01/LT0078_01_333_36.tif
930	LT0078_01	N24	336	COPB	45	LT0078_01_336	1	1	LT0078_01/LT0078_01_336_45.tif
931	LT0078_01	P21	381	COPB	39	LT0078_01_381	1	1	LT0078_01/LT0078_01_381_39.tif
932	LT0078_01	P24	384	COPB	42	LT0078_01_384	1	1	LT0078_01/LT0078_01_384_42.tif
933	LT0078_05	C1	49	ENSG00000149503	43	LT0078_05_49	1	1	LT0078_05/LT0078_05_49_43.tif
934	LT0078_05	C4	52	ENSG00000149503	55	LT0078_05_52	1	1	LT0078_05/LT0078_05_52_55.tif
935	LT0078_05	N21	333	COPB	47	LT0078_05_333	1	1	LT0078_05/LT0078_05_333_47.tif
936	LT0078_05	N24	336	COPB	60	LT0078_05_336	1	1	LT0078_05/LT0078_05_336_60.tif
937	LT0078_25	A4	4	ENSG00000149503	31	LT0078_25_4	1	1	LT0078_25/LT0078_25_4_31.tif
938	LT0078_25	C1	49	ENSG00000149503	31	LT0078_25_49	1	1	LT0078_25/LT0078_25_49_31.tif
939	LT0078_25	C4	52	ENSG00000149503	40	LT0078_25_52	1	1	LT0078_25/LT0078_25_52_40.tif
940	LT0078_25	N21	333	COPB	55	LT0078_25_333	1	1	LT0078_25/LT0078_25_333_55.tif
941	LT0078_25	N24	336	COPB	52	LT0078_25_336	1	1	LT0078_25/LT0078_25_336_52.tif
942	LT0078_25	P21	381	COPB	56	LT0078_25_381	1	1	LT0078_25/LT0078_25_381_56.tif
943	LT0078_25	P24	384	COPB	58	LT0078_25_384	1	1	LT0078_25/LT0078_25_384_58.tif
944	LT0079_05	A4	4	ENSG00000149503	45	LT0079_05_4	1	1	LT0079_05/LT0079_05_4_45.tif
945	LT0079_05	C1	49	ENSG00000149503	34	LT0079_05_49	1	1	LT0079_05/LT0079_05_49_34.tif
946	LT0079_05	C4	52	ENSG00000149503	61	LT0079_05_52	1	1	LT0079_05/LT0079_05_52_61.tif
947	LT0079_05	N21	333	COPB	35	LT0079_05_333	1	1	LT0079_05/LT0079_05_333_35.tif
948	LT0079_05	N24	336	COPB	61	LT0079_05_336	1	1	LT0079_05/LT0079_05_336_61.tif
949	LT0079_05	P21	381	COPB	60	LT0079_05_381	1	1	LT0079_05/LT0079_05_381_60.tif
950	LT0079_05	P24	384	COPB	31	LT0079_05_384	1	1	LT0079_05/LT0079_05_384_31.tif
951	LT0079_13	A4	4	ENSG00000149503	56	LT0079_13_4	1	1	LT0079_13/LT0079_13_4_56.tif
952	LT0079_13	C1	49	ENSG00000149503	44	LT0079_13_49	1	1	LT0079_13/LT0079_13_49_44.tif
953	LT0079_13	C4	52	ENSG00000149503	55	LT0079_13_52	1	1	LT0079_13/LT0079_13_52_55.tif
954	LT0079_13	N21	333	COPB	37	LT0079_13_333	1	1	LT0079_13/LT0079_13_333_37.tif
955	LT0079_13	N24	336	COPB	50	LT0079_13_336	1	1	LT0079_13/LT0079_13_336_50.tif
956	LT0079_13	P21	381	COPB	41	LT0079_13_381	1	1	LT0079_13/LT0079_13_381_41.tif
957	LT0079_13	P24	384	COPB	56	LT0079_13_384	1	1	LT0079_13/LT0079_13_384_56.tif
958	LT0079_38	A4	4	ENSG00000149503	56	LT0079_38_4	1	1	LT0079_38/LT0079_38_4_56.tif
959	LT0079_38	C1	49	ENSG00000149503	31	LT0079_38_49	1	1	LT0079_38/LT0079_38_49_31.tif
960	LT0079_38	N21	333	COPB	39	LT0079_38_333	1	1	LT0079_38/LT0079_38_333_39.tif
961	LT0079_38	N24	336	COPB	32	LT0079_38_336	1	1	LT0079_38/LT0079_38_336_32.tif
962	LT0079_38	P21	381	COPB	53	LT0079_38_381	1	1	LT0079_38/LT0079_38_381_53.tif
963	LT0079_38	P24	384	COPB	37	LT0079_38_384	1	1	LT0079_38/LT0079_38_384_37.tif
964	LT0080_01	A4	4	ENSG00000149503	32	LT0080_01_4	1	1	LT0080_01/LT0080_01_4_32.tif
965	LT0080_01	C1	49	ENSG00000149503	50	LT0080_01_49	1	1	LT0080_01/LT0080_01_49_50.tif
966	LT0080_01	C4	52	ENSG00000149503	62	LT0080_01_52	1	1	LT0080_01/LT0080_01_52_62.tif
967	LT0080_01	N21	333	COPB	38	LT0080_01_333	1	1	LT0080_01/LT0080_01_333_38.tif
968	LT0080_01	N24	336	COPB	58	LT0080_01_336	1	1	LT0080_01/LT0080_01_336_58.tif
969	LT0080_01	P21	381	COPB	44	LT0080_01_381	1	1	LT0080_01/LT0080_01_381_44.tif
970	LT0080_01	P24	384	COPB	62	LT0080_01_384	1	1	LT0080_01/LT0080_01_384_62.tif
971	LT0080_02	A4	4	ENSG00000149503	34	LT0080_02_4	1	1	LT0080_02/LT0080_02_4_34.tif
972	LT0080_02	C1	49	ENSG00000149503	59	LT0080_02_49	1	1	LT0080_02/LT0080_02_49_59.tif
973	LT0080_02	C4	52	ENSG00000149503	46	LT0080_02_52	1	1	LT0080_02/LT0080_02_52_46.tif
974	LT0080_02	N21	333	COPB	60	LT0080_02_333	1	1	LT0080_02/LT0080_02_333_60.tif
975	LT0080_02	N24	336	COPB	33	LT0080_02_336	1	1	LT0080_02/LT0080_02_336_33.tif
976	LT0080_02	P21	381	COPB	46	LT0080_02_381	1	1	LT0080_02/LT0080_02_381_46.tif
977	LT0080_02	P24	384	COPB	60	LT0080_02_384	1	1	LT0080_02/LT0080_02_384_60.tif
978	LT0080_37	A4	4	ENSG00000149503	50	LT0080_37_4	1	1	LT0080_37/LT0080_37_4_50.tif
979	LT0080_37	C1	49	ENSG00000149503	31	LT0080_37_49	1	1	LT0080_37/LT0080_37_49_31.tif
980	LT0080_37	C4	52	ENSG00000149503	57	LT0080_37_52	1	1	LT0080_37/LT0080_37_52_57.tif
981	LT0080_37	N21	333	COPB	49	LT0080_37_333	1	1	LT0080_37/LT0080_37_333_49.tif
982	LT0080_37	N24	336	COPB	39	LT0080_37_336	1	1	LT0080_37/LT0080_37_336_39.tif
983	LT0080_37	P21	381	COPB	57	LT0080_37_381	1	1	LT0080_37/LT0080_37_381_57.tif
984	LT0080_37	P24	384	COPB	33	LT0080_37_384	1	1	LT0080_37/LT0080_37_384_33.tif
985	LT0080_47	A4	4	ENSG00000149503	61	LT0080_47_4	1	1	LT0080_47/LT0080_47_4_61.tif
986	LT0080_47	C1	49	ENSG00000149503	56	LT0080_47_49	1	1	LT0080_47/LT0080_47_49_56.tif
987	LT0080_47	C4	52	ENSG00000149503	31	LT0080_47_52	1	1	LT0080_47/LT0080_47_52_31.tif
988	LT0080_47	N21	333	COPB	48	LT0080_47_333	1	1	LT0080_47/LT0080_47_333_48.tif
989	LT0080_47	N24	336	COPB	59	LT0080_47_336	1	1	LT0080_47/LT0080_47_336_59.tif
990	LT0080_47	P21	381	COPB	45	LT0080_47_381	1	1	LT0080_47/LT0080_47_381_45.tif
991	LT0080_47	P24	384	COPB	50	LT0080_47_384	1	1	LT0080_47/LT0080_47_384_50.tif
992	LT0081_02	A4	4	ENSG00000149503	40	LT0081_02_4	1	1	LT0081_02/LT0081_02_4_40.tif
993	LT0081_02	C1	49	ENSG00000149503	51	LT0081_02_49	1	1	LT0081_02/LT0081_02_49_51.tif
994	LT0081_02	C4	52	ENSG00000149503	55	LT0081_02_52	1	1	LT0081_02/LT0081_02_52_55.tif
995	LT0081_02	N21	333	COPB	39	LT0081_02_333	1	1	LT0081_02/LT0081_02_333_39.tif
996	LT0081_02	N24	336	COPB	55	LT0081_02_336	1	1	LT0081_02/LT0081_02_336_55.tif
997	LT0081_02	P21	381	COPB	61	LT0081_02_381	1	1	LT0081_02/LT0081_02_381_61.tif
998	LT0081_02	P24	384	COPB	45	LT0081_02_384	1	1	LT0081_02/LT0081_02_384_45.tif
999	LT0081_09	N21	333	COPB	49	LT0081_09_333	1	1	LT0081_09/LT0081_09_333_49.tif
1000	LT0081_09	N24	336	COPB	55	LT0081_09_336	1	1	LT0081_09/LT0081_09_336_55.tif
1001	LT0081_09	P24	384	COPB	53	LT0081_09_384	1	1	LT0081_09/LT0081_09_384_53.tif
1002	LT0081_11	A4	4	ENSG00000149503	35	LT0081_11_4	1	1	LT0081_11/LT0081_11_4_35.tif
1003	LT0081_11	C1	49	ENSG00000149503	40	LT0081_11_49	1	1	LT0081_11/LT0081_11_49_40.tif
1004	LT0081_11	C4	52	ENSG00000149503	59	LT0081_11_52	1	1	LT0081_11/LT0081_11_52_59.tif
1005	LT0081_11	N21	333	COPB	31	LT0081_11_333	1	1	LT0081_11/LT0081_11_333_31.tif
1006	LT0081_11	N24	336	COPB	57	LT0081_11_336	1	1	LT0081_11/LT0081_11_336_57.tif
1007	LT0081_11	P21	381	COPB	52	LT0081_11_381	1	1	LT0081_11/LT0081_11_381_52.tif
1008	LT0081_11	P24	384	COPB	58	LT0081_11_384	1	1	LT0081_11/LT0081_11_384_58.tif
1009	LT0082_04	A4	4	ENSG00000149503	41	LT0082_04_4	1	1	LT0082_04/LT0082_04_4_41.tif
1010	LT0082_04	C1	49	ENSG00000149503	52	LT0082_04_49	1	1	LT0082_04/LT0082_04_49_52.tif
1011	LT0082_04	C4	52	ENSG00000149503	53	LT0082_04_52	1	1	LT0082_04/LT0082_04_52_53.tif
1012	LT0082_04	N21	333	COPB	32	LT0082_04_333	1	1	LT0082_04/LT0082_04_333_32.tif
1013	LT0082_04	N24	336	COPB	54	LT0082_04_336	1	1	LT0082_04/LT0082_04_336_54.tif
1014	LT0082_04	P21	381	COPB	37	LT0082_04_381	1	1	LT0082_04/LT0082_04_381_37.tif
1015	LT0082_04	P24	384	COPB	36	LT0082_04_384	1	1	LT0082_04/LT0082_04_384_36.tif
1016	LT0082_11	A4	4	ENSG00000149503	42	LT0082_11_4	1	1	LT0082_11/LT0082_11_4_42.tif
1017	LT0082_11	C1	49	ENSG00000149503	38	LT0082_11_49	1	1	LT0082_11/LT0082_11_49_38.tif
1018	LT0082_11	C4	52	ENSG00000149503	32	LT0082_11_52	1	1	LT0082_11/LT0082_11_52_32.tif
1019	LT0082_11	N21	333	COPB	62	LT0082_11_333	1	1	LT0082_11/LT0082_11_333_62.tif
1020	LT0082_11	N24	336	COPB	40	LT0082_11_336	1	1	LT0082_11/LT0082_11_336_40.tif
1021	LT0082_11	P21	381	COPB	38	LT0082_11_381	1	1	LT0082_11/LT0082_11_381_38.tif
1022	LT0082_11	P24	384	COPB	36	LT0082_11_384	1	1	LT0082_11/LT0082_11_384_36.tif
1023	LT0082_20	A4	4	ENSG00000149503	37	LT0082_20_4	1	1	LT0082_20/LT0082_20_4_37.tif
1024	LT0082_20	C1	49	ENSG00000149503	54	LT0082_20_49	1	1	LT0082_20/LT0082_20_49_54.tif
1025	LT0082_20	C4	52	ENSG00000149503	53	LT0082_20_52	1	1	LT0082_20/LT0082_20_52_53.tif
1026	LT0082_20	N21	333	COPB	41	LT0082_20_333	1	1	LT0082_20/LT0082_20_333_41.tif
1027	LT0082_20	N24	336	COPB	38	LT0082_20_336	1	1	LT0082_20/LT0082_20_336_38.tif
1028	LT0082_20	P21	381	COPB	62	LT0082_20_381	1	1	LT0082_20/LT0082_20_381_62.tif
1029	LT0083_14	A4	4	ENSG00000149503	36	LT0083_14_4	1	1	LT0083_14/LT0083_14_4_36.tif
1030	LT0083_14	C1	49	ENSG00000149503	37	LT0083_14_49	1	1	LT0083_14/LT0083_14_49_37.tif
1031	LT0083_14	C4	52	ENSG00000149503	55	LT0083_14_52	1	1	LT0083_14/LT0083_14_52_55.tif
1032	LT0083_14	N21	333	COPB	54	LT0083_14_333	1	1	LT0083_14/LT0083_14_333_54.tif
1033	LT0083_14	N24	336	COPB	59	LT0083_14_336	1	1	LT0083_14/LT0083_14_336_59.tif
1034	LT0083_14	P21	381	COPB	35	LT0083_14_381	1	1	LT0083_14/LT0083_14_381_35.tif
1035	LT0083_14	P24	384	COPB	33	LT0083_14_384	1	1	LT0083_14/LT0083_14_384_33.tif
1036	LT0083_15	A4	4	ENSG00000149503	41	LT0083_15_4	1	1	LT0083_15/LT0083_15_4_41.tif
1037	LT0083_15	C1	49	ENSG00000149503	51	LT0083_15_49	1	1	LT0083_15/LT0083_15_49_51.tif
1038	LT0083_15	C4	52	ENSG00000149503	31	LT0083_15_52	1	1	LT0083_15/LT0083_15_52_31.tif
1039	LT0083_15	N21	333	COPB	47	LT0083_15_333	1	1	LT0083_15/LT0083_15_333_47.tif
1040	LT0083_15	N24	336	COPB	61	LT0083_15_336	1	1	LT0083_15/LT0083_15_336_61.tif
1041	LT0083_15	P21	381	COPB	34	LT0083_15_381	1	1	LT0083_15/LT0083_15_381_34.tif
1042	LT0083_15	P24	384	COPB	59	LT0083_15_384	1	1	LT0083_15/LT0083_15_384_59.tif
1043	LT0083_31	C1	49	ENSG00000149503	45	LT0083_31_49	1	1	LT0083_31/LT0083_31_49_45.tif
1044	LT0083_31	C4	52	ENSG00000149503	43	LT0083_31_52	1	1	LT0083_31/LT0083_31_52_43.tif
1045	LT0083_31	N21	333	COPB	58	LT0083_31_333	1	1	LT0083_31/LT0083_31_333_58.tif
1046	LT0083_31	N24	336	COPB	52	LT0083_31_336	1	1	LT0083_31/LT0083_31_336_52.tif
1047	LT0083_31	P21	381	COPB	56	LT0083_31_381	1	1	LT0083_31/LT0083_31_381_56.tif
1048	LT0083_31	P24	384	COPB	47	LT0083_31_384	1	1	LT0083_31/LT0083_31_384_47.tif
1049	LT0084_01	A4	4	ENSG00000149503	50	LT0084_01_4	1	1	LT0084_01/LT0084_01_4_50.tif
1050	LT0084_01	C1	49	ENSG00000149503	53	LT0084_01_49	1	1	LT0084_01/LT0084_01_49_53.tif
1051	LT0084_01	C4	52	ENSG00000149503	36	LT0084_01_52	1	1	LT0084_01/LT0084_01_52_36.tif
1052	LT0084_01	N21	333	COPB	48	LT0084_01_333	1	1	LT0084_01/LT0084_01_333_48.tif
1053	LT0084_01	N24	336	COPB	41	LT0084_01_336	1	1	LT0084_01/LT0084_01_336_41.tif
1054	LT0084_01	P21	381	COPB	42	LT0084_01_381	1	1	LT0084_01/LT0084_01_381_42.tif
1055	LT0084_01	P24	384	COPB	45	LT0084_01_384	1	1	LT0084_01/LT0084_01_384_45.tif
1056	LT0084_46	A4	4	ENSG00000149503	58	LT0084_46_4	1	1	LT0084_46/LT0084_46_4_58.tif
1057	LT0084_46	C1	49	ENSG00000149503	32	LT0084_46_49	1	1	LT0084_46/LT0084_46_49_32.tif
1058	LT0084_46	C4	52	ENSG00000149503	39	LT0084_46_52	1	1	LT0084_46/LT0084_46_52_39.tif
1059	LT0084_46	N21	333	COPB	35	LT0084_46_333	1	1	LT0084_46/LT0084_46_333_35.tif
1060	LT0084_46	N24	336	COPB	38	LT0084_46_336	1	1	LT0084_46/LT0084_46_336_38.tif
1061	LT0084_46	P21	381	COPB	31	LT0084_46_381	1	1	LT0084_46/LT0084_46_381_31.tif
1062	LT0084_46	P24	384	COPB	46	LT0084_46_384	1	1	LT0084_46/LT0084_46_384_46.tif
1063	LT0084_47	A4	4	ENSG00000149503	32	LT0084_47_4	1	1	LT0084_47/LT0084_47_4_32.tif
1064	LT0084_47	C1	49	ENSG00000149503	38	LT0084_47_49	1	1	LT0084_47/LT0084_47_49_38.tif
1065	LT0084_47	C4	52	ENSG00000149503	32	LT0084_47_52	1	1	LT0084_47/LT0084_47_52_32.tif
1066	LT0084_47	N21	333	COPB	61	LT0084_47_333	1	1	LT0084_47/LT0084_47_333_61.tif
1067	LT0084_47	N24	336	COPB	45	LT0084_47_336	1	1	LT0084_47/LT0084_47_336_45.tif
1068	LT0084_47	P21	381	COPB	44	LT0084_47_381	1	1	LT0084_47/LT0084_47_381_44.tif
1069	LT0084_47	P24	384	COPB	42	LT0084_47_384	1	1	LT0084_47/LT0084_47_384_42.tif
1070	LT0085_07	A4	4	ENSG00000149503	60	LT0085_07_4	1	1	LT0085_07/LT0085_07_4_60.tif
1071	LT0085_07	C1	49	ENSG00000149503	52	LT0085_07_49	1	1	LT0085_07/LT0085_07_49_52.tif
1072	LT0085_07	C4	52	ENSG00000149503	35	LT0085_07_52	1	1	LT0085_07/LT0085_07_52_35.tif
1073	LT0085_07	N21	333	COPB	43	LT0085_07_333	1	1	LT0085_07/LT0085_07_333_43.tif
1074	LT0085_07	N24	336	COPB	57	LT0085_07_336	1	1	LT0085_07/LT0085_07_336_57.tif
1075	LT0085_07	P21	381	COPB	52	LT0085_07_381	1	1	LT0085_07/LT0085_07_381_52.tif
1076	LT0085_07	P24	384	COPB	53	LT0085_07_384	1	1	LT0085_07/LT0085_07_384_53.tif
1077	LT0085_37	A4	4	ENSG00000149503	57	LT0085_37_4	1	1	LT0085_37/LT0085_37_4_57.tif
1078	LT0085_37	C1	49	ENSG00000149503	49	LT0085_37_49	1	1	LT0085_37/LT0085_37_49_49.tif
1079	LT0085_37	C4	52	ENSG00000149503	36	LT0085_37_52	1	1	LT0085_37/LT0085_37_52_36.tif
1080	LT0085_37	N21	333	COPB	57	LT0085_37_333	1	1	LT0085_37/LT0085_37_333_57.tif
1081	LT0085_37	N24	336	COPB	62	LT0085_37_336	1	1	LT0085_37/LT0085_37_336_62.tif
1082	LT0085_37	P21	381	COPB	34	LT0085_37_381	1	1	LT0085_37/LT0085_37_381_34.tif
1083	LT0085_37	P24	384	COPB	43	LT0085_37_384	1	1	LT0085_37/LT0085_37_384_43.tif
1084	LT0085_38	A4	4	ENSG00000149503	40	LT0085_38_4	1	1	LT0085_38/LT0085_38_4_40.tif
1085	LT0085_38	C1	49	ENSG00000149503	34	LT0085_38_49	1	1	LT0085_38/LT0085_38_49_34.tif
1086	LT0085_38	C4	52	ENSG00000149503	56	LT0085_38_52	1	1	LT0085_38/LT0085_38_52_56.tif
1087	LT0085_38	N21	333	COPB	36	LT0085_38_333	1	1	LT0085_38/LT0085_38_333_36.tif
1088	LT0085_38	N24	336	COPB	32	LT0085_38_336	1	1	LT0085_38/LT0085_38_336_32.tif
1089	LT0085_38	P21	381	COPB	43	LT0085_38_381	1	1	LT0085_38/LT0085_38_381_43.tif
1090	LT0085_38	P24	384	COPB	40	LT0085_38_384	1	1	LT0085_38/LT0085_38_384_40.tif
1091	LT0086_02	A4	4	ENSG00000149503	42	LT0086_02_4	1	1	LT0086_02/LT0086_02_4_42.tif
1092	LT0086_02	C1	49	ENSG00000149503	54	LT0086_02_49	1	1	LT0086_02/LT0086_02_49_54.tif
1093	LT0086_02	C4	52	ENSG00000149503	54	LT0086_02_52	1	1	LT0086_02/LT0086_02_52_54.tif
1094	LT0086_02	N21	333	COPB	31	LT0086_02_333	1	1	LT0086_02/LT0086_02_333_31.tif
1095	LT0086_02	N24	336	COPB	46	LT0086_02_336	1	1	LT0086_02/LT0086_02_336_46.tif
1096	LT0086_02	P21	381	COPB	59	LT0086_02_381	1	1	LT0086_02/LT0086_02_381_59.tif
1097	LT0086_02	P24	384	COPB	39	LT0086_02_384	1	1	LT0086_02/LT0086_02_384_39.tif
1098	LT0086_15	A4	4	ENSG00000149503	59	LT0086_15_4	1	1	LT0086_15/LT0086_15_4_59.tif
1099	LT0086_15	C1	49	ENSG00000149503	37	LT0086_15_49	1	1	LT0086_15/LT0086_15_49_37.tif
1100	LT0086_15	C4	52	ENSG00000149503	48	LT0086_15_52	1	1	LT0086_15/LT0086_15_52_48.tif
1101	LT0086_15	N21	333	COPB	49	LT0086_15_333	1	1	LT0086_15/LT0086_15_333_49.tif
1102	LT0086_15	N24	336	COPB	31	LT0086_15_336	1	1	LT0086_15/LT0086_15_336_31.tif
1103	LT0086_15	P21	381	COPB	57	LT0086_15_381	1	1	LT0086_15/LT0086_15_381_57.tif
1104	LT0086_15	P24	384	COPB	51	LT0086_15_384	1	1	LT0086_15/LT0086_15_384_51.tif
1105	LT0086_27	A4	4	ENSG00000149503	51	LT0086_27_4	1	1	LT0086_27/LT0086_27_4_51.tif
1106	LT0086_27	C1	49	ENSG00000149503	37	LT0086_27_49	1	1	LT0086_27/LT0086_27_49_37.tif
1107	LT0086_27	C4	52	ENSG00000149503	32	LT0086_27_52	1	1	LT0086_27/LT0086_27_52_32.tif
1108	LT0086_27	N21	333	COPB	47	LT0086_27_333	1	1	LT0086_27/LT0086_27_333_47.tif
1109	LT0086_27	N24	336	COPB	56	LT0086_27_336	1	1	LT0086_27/LT0086_27_336_56.tif
1110	LT0086_27	P21	381	COPB	51	LT0086_27_381	1	1	LT0086_27/LT0086_27_381_51.tif
1111	LT0086_27	P24	384	COPB	56	LT0086_27_384	1	1	LT0086_27/LT0086_27_384_56.tif
1112	LT0087_03	A4	4	ENSG00000149503	50	LT0087_03_4	1	1	LT0087_03/LT0087_03_4_50.tif
1113	LT0087_03	C1	49	ENSG00000149503	61	LT0087_03_49	1	1	LT0087_03/LT0087_03_49_61.tif
1114	LT0087_03	C4	52	ENSG00000149503	31	LT0087_03_52	1	1	LT0087_03/LT0087_03_52_31.tif
1115	LT0087_03	N21	333	COPB	62	LT0087_03_333	1	1	LT0087_03/LT0087_03_333_62.tif
1116	LT0087_03	N24	336	COPB	41	LT0087_03_336	1	1	LT0087_03/LT0087_03_336_41.tif
1117	LT0087_03	P21	381	COPB	46	LT0087_03_381	1	1	LT0087_03/LT0087_03_381_46.tif
1118	LT0087_03	P24	384	COPB	52	LT0087_03_384	1	1	LT0087_03/LT0087_03_384_52.tif
1119	LT0087_34	A4	4	ENSG00000149503	32	LT0087_34_4	1	1	LT0087_34/LT0087_34_4_32.tif
1120	LT0087_34	C1	49	ENSG00000149503	32	LT0087_34_49	1	1	LT0087_34/LT0087_34_49_32.tif
1121	LT0087_34	C4	52	ENSG00000149503	56	LT0087_34_52	1	1	LT0087_34/LT0087_34_52_56.tif
1122	LT0087_34	N21	333	COPB	37	LT0087_34_333	1	1	LT0087_34/LT0087_34_333_37.tif
1123	LT0087_34	N24	336	COPB	57	LT0087_34_336	1	1	LT0087_34/LT0087_34_336_57.tif
1124	LT0087_34	P21	381	COPB	43	LT0087_34_381	1	1	LT0087_34/LT0087_34_381_43.tif
1125	LT0087_34	P24	384	COPB	47	LT0087_34_384	1	1	LT0087_34/LT0087_34_384_47.tif
1126	LT0087_35	A4	4	ENSG00000149503	49	LT0087_35_4	1	1	LT0087_35/LT0087_35_4_49.tif
1127	LT0087_35	C1	49	ENSG00000149503	44	LT0087_35_49	1	1	LT0087_35/LT0087_35_49_44.tif
1128	LT0087_35	C4	52	ENSG00000149503	44	LT0087_35_52	1	1	LT0087_35/LT0087_35_52_44.tif
1129	LT0087_35	N21	333	COPB	55	LT0087_35_333	1	1	LT0087_35/LT0087_35_333_55.tif
1130	LT0087_35	N24	336	COPB	43	LT0087_35_336	1	1	LT0087_35/LT0087_35_336_43.tif
1131	LT0087_35	P21	381	COPB	57	LT0087_35_381	1	1	LT0087_35/LT0087_35_381_57.tif
1132	LT0087_35	P24	384	COPB	50	LT0087_35_384	1	1	LT0087_35/LT0087_35_384_50.tif
1133	LT0088_06	A4	4	ENSG00000149503	38	LT0088_06_4	1	1	LT0088_06/LT0088_06_4_38.tif
1134	LT0088_06	C1	49	ENSG00000149503	33	LT0088_06_49	1	1	LT0088_06/LT0088_06_49_33.tif
1135	LT0088_06	C4	52	ENSG00000149503	62	LT0088_06_52	1	1	LT0088_06/LT0088_06_52_62.tif
1136	LT0088_06	N21	333	COPB	46	LT0088_06_333	1	1	LT0088_06/LT0088_06_333_46.tif
1137	LT0088_06	N24	336	COPB	36	LT0088_06_336	1	1	LT0088_06/LT0088_06_336_36.tif
1138	LT0088_06	P21	381	COPB	37	LT0088_06_381	1	1	LT0088_06/LT0088_06_381_37.tif
1139	LT0088_06	P24	384	COPB	31	LT0088_06_384	1	1	LT0088_06/LT0088_06_384_31.tif
1140	LT0088_21	A4	4	ENSG00000149503	35	LT0088_21_4	1	1	LT0088_21/LT0088_21_4_35.tif
1141	LT0088_21	C1	49	ENSG00000149503	33	LT0088_21_49	1	1	LT0088_21/LT0088_21_49_33.tif
1142	LT0088_21	C4	52	ENSG00000149503	62	LT0088_21_52	1	1	LT0088_21/LT0088_21_52_62.tif
1143	LT0088_21	N21	333	COPB	50	LT0088_21_333	1	1	LT0088_21/LT0088_21_333_50.tif
1144	LT0088_21	N24	336	COPB	45	LT0088_21_336	1	1	LT0088_21/LT0088_21_336_45.tif
1145	LT0088_21	P21	381	COPB	32	LT0088_21_381	1	1	LT0088_21/LT0088_21_381_32.tif
1146	LT0088_21	P24	384	COPB	31	LT0088_21_384	1	1	LT0088_21/LT0088_21_384_31.tif
1147	LT0088_38	A4	4	ENSG00000149503	61	LT0088_38_4	1	1	LT0088_38/LT0088_38_4_61.tif
1148	LT0088_38	C1	49	ENSG00000149503	36	LT0088_38_49	1	1	LT0088_38/LT0088_38_49_36.tif
1149	LT0088_38	C4	52	ENSG00000149503	38	LT0088_38_52	1	1	LT0088_38/LT0088_38_52_38.tif
1150	LT0088_38	N21	333	COPB	47	LT0088_38_333	1	1	LT0088_38/LT0088_38_333_47.tif
1151	LT0088_38	N24	336	COPB	49	LT0088_38_336	1	1	LT0088_38/LT0088_38_336_49.tif
1152	LT0088_38	P21	381	COPB	49	LT0088_38_381	1	1	LT0088_38/LT0088_38_381_49.tif
1153	LT0088_38	P24	384	COPB	57	LT0088_38_384	1	1	LT0088_38/LT0088_38_384_57.tif
1154	LT0088_42	A4	4	ENSG00000149503	31	LT0088_42_4	1	1	LT0088_42/LT0088_42_4_31.tif
1155	LT0088_42	C1	49	ENSG00000149503	42	LT0088_42_49	1	1	LT0088_42/LT0088_42_49_42.tif
1156	LT0088_42	C4	52	ENSG00000149503	40	LT0088_42_52	1	1	LT0088_42/LT0088_42_52_40.tif
